iter	Passed	Remaining
1665	60426	48384
1666	60462	48348
1667	60496	48310
1668	60530	48272
1669	60569	48237
1670	60607	48202
1671	60644	48167
1672	60678	48129
1673	60718	48095
1674	60752	48057
1675	60819	48046
1676	60895	48041
1677	60936	48008
1678	60975	47974
1679	61013	47939
1680	61054	47906
1681	61091	47870
1682	61127	47834
1683	61169	47802
1684	61212	47770
1685	61249	47735
1686	61286	47699
1687	61325	47665
1688	61368	47634
1689	61411	47602
1690	61454	47572
1691	61492	47536
1692	61532	47502
1693	61573	47470
1694	61617	47440
1695	61655	47404
1696	61691	47367
1697	61730	47334
1698	61768	47298
1699	61804	47262
1700	61841	47226
1701	61976	47265
1702	62039	47249
1703	62087	47221
1704	62127	47187
1705	62172	47157
1706	62210	47122
1707	62251	47089
1708	62291	47055
1709	62333	47023
1710	62374	46990
1711	62419	46960
1712	62460	46927
1713	62508	46899
1714	62550	46866
1715	62593	46835
1716	62634	46802
1717	62673	46768
1718	62708	46730
1719	62747	46695
1720	62783	46658
1721	62818	46621
1722	62853	46583
1723	62889	46546
1724	62925	46510
1725	62960	46472
1726	62996	46435
1727	63090	46441
1728	63133	46409
1729	63168	46372
1730	63203	46334
1731	63238	46297
1732	63272	46258
1733	63305	46219
1734	63339	46180
1735	63374	46143
1736	63417	46111
1737	63451	46073
1738	63485	46035
1739	63519	45996
1740	63557	45961
1741	63595	45925
1742	63636	45892
1743	63670	45854
1744	63704	45816
1745	63738	45777
1746	63772	45739
1747	63806	45701
1748	63841	45663
1749	63874	45624
1750	63910	45587
1751	63947	45551
1752	63983	45515
1753	64020	45478
1754	64057	45442
1755	64094	45406
1756	64184	45407
1757	64220	45370
1758	64255	45333
1759	64289	45294
1760	64325	45257
1761	64359	45219
1762	64392	45180
1763	64428	45143
1764	64461	45104
1765	64495	45066
1766	64529	45027
1767	64569	44993
1768	64602	44955
1769	64644	44922
1770	64682	44887
1771	64719	44850
1772	64757	44815
1773	64791	44776
1774	64827	44739
1775	64864	44703
1776	64900	44666
1777	64935	44629
1778	64969	44591
1779	65004	44553
1780	65036	44514
1781	65069	44475
1782	65103	44436
1783	65137	44398
1784	65171	44360
1785	65259	44359
1786	65309	44331
1787	65343	44293
1788	65378	44255
1789	65414	44218
1790	65448	44180
1791	65483	44142
1792	65516	44103
1793	65550	44065
1794	65584	44027
1795	65619	43989
1796	65653	43951
1797	65687	43913
1798	65724	43876
1799	65762	43841
1800	65801	43806
1801	65838	43770
1802	65875	43734
1803	65910	43696
1804	65946	43659
1805	65982	43622
1806	66016	43584
1807	66054	43549
1808	66089	43511
1809	66123	43473
1810	66158	43436
1811	66192	43397
1812	66226	43359
1813	66261	43322
1814	66352	43321
1815	66407	43296
1816	66442	43258
1817	66477	43221
1818	66512	43183
1819	66545	43144
1820	66581	43107
1821	66616	43070
1822	66649	43031
1823	66682	42992
1824	66716	42954
1825	66751	42917
1826	66784	42878
1827	66820	42840
1828	66859	42806
1829	66903	42774
1830	66939	42737
1831	66975	42700
1832	67009	42662
1833	67043	42624
1834	67076	42585
1835	67112	42548
1836	67145	42509
1837	67181	42472
1838	67215	42434
1839	67249	42396
1840	67284	42359
1841	67319	42321
1842	67359	42287
1843	67456	42288
1844	67493	42251
1845	67530	42215
1846	67565	42178
1847	67600	42140
1848	67633	42101
1849	67669	42064
1850	67702	42025
1851	67736	41988
1852	67769	41949
1853	67803	41910
1854	67836	41872
1855	67869	41833
1856	67908	41798
1857	67948	41763
1858	67993	41732
1859	68030	41695
1860	68066	41659
1861	68102	41622
1862	68135	41583
1863	68171	41546
1864	68206	41508
1865	68239	41470
1866	68274	41432
1867	68309	41395
1868	68343	41357
1869	68377	41318
1870	68409	41279
1871	68442	41241
1872	68531	41235
1873	68584	41209
1874	68621	41173
1875	68655	41135
1876	68691	41097
1877	68726	41060
1878	68760	41022
1879	68794	40983
1880	68829	40946
1881	68867	40910
1882	68903	40873
1883	68937	40835
1884	68975	40800
1885	69015	40765
1886	69054	40729
1887	69096	40696
1888	69134	40660
1889	69169	40623
1890	69203	40585
1891	69237	40547
1892	69270	40508
1893	69303	40469
1894	69338	40432
1895	69373	40394
1896	69407	40356
1897	69442	40318
1898	69476	40280
1899	69513	40244
1900	69547	40206
1901	69705	40240
1902	69744	40205
1903	69778	40166
1904	69820	40133
1905	69859	40097
1906	69896	40061
1907	69933	40024
1908	69968	39987
1909	70000	39947
1910	70036	39910
1911	70071	39873
1912	70110	39838
1913	70148	39802
1914	70187	39766
1915	70226	39731
1916	70265	39696
1917	70300	39658
1918	70333	39619
1919	70366	39581
1920	70401	39543
1921	70433	39504
1922	70468	39466
1923	70500	39427
1924	70533	39388
1925	70565	39349
1926	70601	39312
1927	70634	39274
1928	70669	39236
1929	70812	39258
1930	70888	39243
1931	70928	39208
1932	70963	39171
1933	70997	39132
1934	71030	39094
1935	71065	39056
1936	71098	39018
1937	71135	38981
1938	71170	38943
1939	71205	38906
1940	71238	38867
1941	71272	38829
1942	71312	38794
1943	71352	38759
1944	71397	38727
1945	71470	38710
1946	71554	38699
1947	71605	38670
1948	71643	38633
1949	71679	38596
1950	71715	38559
1951	71755	38524
1952	71789	38486
1953	71822	38447
1954	71857	38410
1955	71954	38405
1956	71995	38370
1957	72029	38332
1958	72064	38294
1959	72099	38256
1960	72132	38217
1961	72165	38179
1962	72200	38141
1963	72301	38138
1964	72342	38104
1965	72382	38068
1966	72417	38031
1967	72455	37994
1968	72495	37959
1969	72537	37925
1970	72578	37890
1971	72619	37856
1972	72654	37818
1973	72688	37780
1974	72724	37743
1975	72757	37704
1976	72791	37665
1977	72825	37627
1978	72859	37589
1979	72891	37550
1980	72924	37511
1981	72976	37482
1982	73059	37469
1983	73096	37432
1984	73133	37395
1985	73168	37358
1986	73202	37319
1987	73236	37281
1988	73272	37243
1989	73307	37206
1990	73343	37169
1991	73377	37130
1992	73412	37092
1993	73446	37054
1994	73479	37016
1995	73521	36981
1996	73559	36945
1997	73599	36910
1998	73632	36871
1999	73670	36835
2000	73704	36797
2001	73739	36759
2002	73772	36720
2003	73807	36682
2004	73842	36645
2005	73875	36606
2006	73909	36568
2007	73942	36529
2008	73978	36491
2009	74012	36453
2010	74080	36432
2011	74152	36413
2012	74194	36378
2013	74229	36340
2014	74264	36302
2015	74297	36264
2016	74332	36226
2017	74366	36188
2018	74399	36149
2019	74435	36112
2020	74469	36073
2021	74506	36037
2022	74541	35999
2023	74575	35961
2024	74616	35926
2025	74653	35889
2026	74694	35854
2027	74731	35817
2028	74764	35779
2029	74798	35741
2030	74834	35703
2031	74870	35666
2032	74909	35630
2033	74947	35594
2034	74983	35557
2035	75019	35520
2036	75053	35481
2037	75087	35443
2038	75123	35406
2039	75216	35396
2040	75255	35359
2041	75290	35322
2042	75325	35284
2043	75359	35246
2044	75392	35207
2045	75425	35169
2046	75460	35131
2047	75495	35093
2048	75532	35057
2049	75567	35019
2050	75603	34981
2051	75636	34943
2052	75683	34910
2053	75720	34874
2054	75758	34838
2055	75797	34802
2056	75831	34764
2057	75867	34726
2058	75902	34688
2059	75942	34653
2060	75979	34616
2061	76012	34577
2062	76052	34542
2063	76087	34504
2064	76122	34467
2065	76155	34428
2066	76188	34389
2067	76263	34370
2068	76341	34351
2069	76377	34314
2070	76411	34276
2071	76445	34238
2072	76481	34200
2073	76518	34164
2074	76553	34126
2075	76591	34090
2076	76625	34051
2077	76659	34013
2078	76693	33975
2079	76726	33936
2080	76765	33900
2081	76815	33869
2082	76858	33835
2083	76900	33800
2084	76941	33765
2085	76980	33729
2086	77023	33695
2087	77063	33659
2088	77101	33623
2089	77138	33586
2090	77180	33551
2091	77221	33516
2092	77269	33484
2093	77317	33452
2094	77498	33478
2095	77543	33444
2096	77582	33408
2097	77624	33373
2098	77660	33335
2099	77708	33303
2100	77747	33267
2101	77785	33230
2102	77822	33193
2103	77858	33156
2104	77892	33118
2105	77933	33082
2106	77974	33047
2107	78019	33014
2108	78058	32977
2109	78099	32942
2110	78143	32908
2111	78183	32872
2112	78224	32837
2113	78272	32805
2114	78310	32768
2115	78351	32732
2116	78394	32698
2117	78440	32664
2118	78487	32632
2119	78599	32626
2120	78643	32592
2121	78676	32553
2122	78711	32515
2123	78745	32476
2124	78780	32438
2125	78815	32400
2126	78848	32362
2127	78882	32324
2128	78917	32286
2129	78952	32248
2130	78986	32209
2131	79021	32171
2132	79059	32135
2133	79102	32100
2134	79142	32064
2135	79185	32029
2136	79220	31992
2137	79255	31954
2138	79290	31916
2139	79323	31877
2140	79356	31838
2141	79391	31801
2142	79425	31762
2143	79459	31724
2144	79493	31686
2145	79528	31648
2146	79562	31610
2147	79599	31572
2148	79703	31562
2149	79746	31527
2150	79781	31489
2151	79814	31451
2152	79851	31414
2153	79886	31375
2154	79920	31337
2155	79962	31302
2156	79996	31264
2157	80033	31226
2158	80067	31188
2159	80101	31150
2160	80135	31112
2161	80176	31076
2162	80219	31041
2163	80258	31005
2164	80300	30970
2165	80336	30932
2166	80370	30894
2167	80403	30856
2168	80437	30817
2169	80472	30779
2170	80507	30741
2171	80540	30703
2172	80575	30665
2173	80609	30627
2174	80643	30589
2175	80677	30550
2176	80711	30512
2177	80814	30500
2178	80855	30464
2179	80890	30426
2180	80925	30388
2181	80960	30350
2182	80996	30313
2183	81034	30276
2184	81070	30239
2185	81104	30200
2186	81138	30162
2187	81176	30125
2188	81211	30087
2189	81250	30051
2190	81288	30014
2191	81327	29978
2192	81366	29942
2193	81404	29905
2194	81442	29868
2195	81476	29830
2196	81510	29792
2197	81545	29753
2198	81579	29715
2199	81613	29677
2200	81645	29638
2201	81679	29600
2202	81712	29561
2203	81746	29523
2204	81779	29485
2205	81831	29453
2206	81923	29435
2207	81961	29399
2208	81999	29362
2209	82033	29324
2210	82066	29285
2211	82100	29247
2212	82133	29208
2213	82166	29170
2214	82199	29131
2215	82234	29093
2216	82268	29055
2217	82302	29017
2218	82336	28979
2219	82378	28943
2220	82423	28909
2221	82491	28883
2222	82579	28863
2223	82616	28826
2224	82660	28791
2225	82697	28754
2226	82735	28717
2227	82768	28679
2228	82803	28641
2229	82836	28602
2230	82872	28565
2231	82910	28528
2232	83085	28538
2233	83125	28502
2234	83160	28464
2235	83194	28425
2236	83228	28387
2237	83263	28349
2238	83299	28312
2239	83335	28274
2240	83368	28235
2241	83403	28197
2242	83436	28159
2243	83469	28120
2244	83502	28082
2245	83544	28046
2246	83585	28010
2247	83626	27974
2248	83666	27938
2249	83708	27902
2250	83741	27864
2251	83775	27825
2252	83811	27788
2253	83846	27750
2254	83884	27713
2255	83920	27675
2256	83953	27637
2257	83986	27598
2258	84023	27561
2259	84058	27523
2260	84132	27498
2261	84204	27472
2262	84245	27436
2263	84284	27399
2264	84319	27362
2265	84355	27324
2266	84390	27286
2267	84423	27247
2268	84461	27210
2269	84495	27172
2270	84529	27134
2271	84566	27097
2272	84602	27059
2273	84641	27022
2274	84682	26986
2275	84726	26951
2276	84766	26915
2277	84800	26877
2278	84835	26839
2279	84869	26801
2280	84903	26762
2281	84940	26725
2282	84973	26686
2283	85006	26648
2284	85041	26610
2285	85076	26572
2286	85113	26535
2287	85148	26497
2288	85183	26459
2289	85289	26443
2290	85330	26407
2291	85364	26369
2292	85398	26330
2293	85432	26292
2294	85466	26254
2295	85500	26216
2296	85534	26178
2297	85569	26140
2298	85603	26101
2299	85639	26064
2300	85675	26026
2301	85708	25988
2302	85746	25951
2303	85784	25913
2304	85824	25877
2305	85862	25840
2306	85896	25802
2307	85933	25765
2308	85969	25727
2309	86003	25689
2310	86038	25651
2311	86073	25613
2312	86106	25574
2313	86141	25537
2314	86179	25500
2315	86212	25461
2316	86246	25423
2317	86279	25385
2318	86384	25367
2319	86429	25332
2320	86465	25295
2321	86500	25257
2322	86534	25219
2323	86568	25180
2324	86602	25142
2325	86637	25104
2326	86671	25066
2327	86706	25028
2328	86740	24990
2329	86775	24952
2330	86809	24914
2331	86847	24877
2332	86888	24841
2333	86928	24804
2334	86964	24767
2335	86997	24728
2336	87030	24690
2337	87063	24651
2338	87097	24613
2339	87130	24575
2340	87163	24536
2341	87198	24499
2342	87236	24462
2343	87272	24424
2344	87307	24386
2345	87340	24348
2346	87373	24309
2347	87464	24287
2348	87528	24257
2349	87564	24219
2350	87597	24181
2351	87629	24142
2352	87663	24104
2353	87698	24066
2354	87731	24028
2355	87768	23990
2356	87802	23952
2357	87837	23914
2358	87871	23876
2359	87905	23838
2360	87942	23801
2361	87984	23765
2362	88026	23729
2363	88065	23692
2364	88100	23654
2365	88133	23616
2366	88168	23578
2367	88200	23540
2368	88234	23501
2369	88269	23464
2370	88303	23425
2371	88337	23387
2372	88372	23349
2373	88406	23311
2374	88441	23274
2375	88476	23236
2376	88551	23208
2377	88635	23183
2378	88673	23146
2379	88712	23109
2380	88746	23071
2381	88781	23033
2382	88818	22996
2383	88854	22959
2384	88889	22921
2385	88925	22883
2386	88958	22845
2387	88993	22807
2388	89027	22769
2389	89061	22731
2390	89098	22693
2391	89140	22657
2392	89182	22621
2393	89219	22584
2394	89254	22546
2395	89288	22508
2396	89325	22470
2397	89358	22432
2398	89390	22394
2399	89425	22356
2400	89458	22318
2401	89490	22279
2402	89524	22241
2403	89558	22203
2404	89594	22165
2405	89744	22156
2406	89803	22124
2407	89837	22086
2408	89877	22049
2409	89913	22011
2410	89946	21973
2411	89978	21935
2412	90011	21896
2413	90044	21858
2414	90079	21820
2415	90114	21782
2416	90149	21744
2417	90182	21706
2418	90217	21668
2419	90255	21631
2420	90297	21595
2421	90336	21558
2422	90372	21520
2423	90409	21483
2424	90444	21445
2425	90478	21407
2426	90514	21369
2427	90549	21332
2428	90583	21293
2429	90617	21255
2430	90650	21217
2431	90684	21179
2432	90720	21141
2433	90756	21104
2434	90830	21075
2435	90907	21047
2436	90946	21010
2437	90980	20972
2438	91015	20934
2439	91050	20896
2440	91083	20858
2441	91119	20820
2442	91156	20783
2443	91192	20745
2444	91226	20707
2445	91261	20670
2446	91296	20632
2447	91331	20594
2448	91373	20558
2449	91415	20521
2450	91457	20485
2451	91493	20447
2452	91529	20410
2453	91565	20372
2454	91598	20334
2455	91631	20296
2456	91668	20258
2457	91707	20221
2458	91741	20183
2459	91779	20146
2460	91813	20108
2461	91846	20070
2462	91886	20033
2463	92003	20013
2464	92041	19976
2465	92076	19938
2466	92110	19900
2467	92145	19862
2468	92181	19825
2469	92215	19787
2470	92251	19749
2471	92283	19711
2472	92317	19673
2473	92354	19635
2474	92387	19597
2475	92425	19560
2476	92467	19523
2477	92509	19487
2478	92553	19451
2479	92591	19414
2480	92627	19376
2481	92663	19339
2482	92697	19301
2483	92735	19263
2484	92773	19226
2485	92810	19189
2486	92849	19152
2487	92888	19115
2488	92930	19078
2489	92966	19041
2490	93042	19011
2491	93140	18986
2492	93179	18949
2493	93216	18912
2494	93254	18875
2495	93293	18838
2496	93330	18800
2497	93366	18762
2498	93399	18724
2499	93433	18686
2500	93468	18648
2501	93505	18611
2502	93542	18573
2503	93580	18536
2504	93621	18499
2505	93662	18463
2506	93703	18426
2507	93743	18389
2508	93784	18353
2509	93819	18315
2510	93854	18277
2511	93891	18240
2512	93926	18202
2513	93969	18165
2514	94004	18128
2515	94038	18090
2516	94114	18060
2517	94233	18038
2518	94336	18013
2519	94378	17976
2520	94420	17940
2521	94464	17904
2522	94508	17867
2523	94548	17830
2524	94587	17793
2525	94629	17757
2526	94664	17719
2527	94698	17680
2528	94732	17642
2529	94772	17606
2530	94812	17568
2531	94848	17531
2532	94888	17494
2533	94927	17456
2534	94962	17419
2535	94995	17380
2536	95029	17342
2537	95062	17304
2538	95098	17266
2539	95131	17228
2540	95168	17190
2541	95201	17152
2542	95235	17114
2543	95270	17076
2544	95305	17038
2545	95467	17023
2546	95518	16988
2547	95556	16951
2548	95593	16913
2549	95628	16875
2550	95662	16837
2551	95697	16799
2552	95730	16761
2553	95763	16722
2554	95799	16685
2555	95836	16647
2556	95870	16609
2557	95905	16571
2558	95941	16533
2559	95987	16497
2560	96024	16460
2561	96065	16423
2562	96100	16385
2563	96134	16347
2564	96168	16309
2565	96202	16271
2566	96236	16233
2567	96270	16195
2568	96305	16157
2569	96339	16118
2570	96375	16081
2571	96410	16043
2572	96445	16005
2573	96483	15968
2574	96596	15943
2575	96644	15907
2576	96684	15870
2577	96717	15831
2578	96751	15793
2579	96789	15756
2580	96827	15719
2581	96863	15681
2582	96900	15643
2583	96933	15605
2584	96968	15567
2585	97002	15529
2586	97037	15491
2587	97074	15453
2588	97114	15416
2589	97163	15381
2590	97202	15343
2591	97237	15305
2592	97276	15268
2593	97311	15230
2594	97346	15192
2595	97382	15155
2596	97416	15117
2597	97450	15078
2598	97483	15040
2599	97518	15002
2600	97553	14964
2601	97587	14926
2602	97683	14898
2603	97740	14863
2604	97779	14826
2605	97815	14788
2606	97852	14751
2607	97890	14713
2608	97924	14675
2609	97958	14637
2610	97992	14599
2611	98028	14561
2612	98062	14523
2613	98098	14485
2614	98131	14447
2615	98167	14409
2616	98210	14373
2617	98252	14336
2618	98293	14299
2619	98327	14261
2620	98362	14223
2621	98396	14185
2622	98431	14147
2623	98463	14109
2624	98496	14070
2625	98531	14033
2626	98565	13994
2627	98598	13956
2628	98632	13918
2629	98665	13880
2630	98700	13842
2631	98800	13814
2632	98854	13778
2633	98894	13741
2634	98930	13703
2635	98968	13666
2636	99004	13628
2637	99038	13590
2638	99075	13552
2639	99108	13514
2640	99145	13477
2641	99181	13439
2642	99215	13401
2643	99252	13363
2644	99299	13327
2645	99341	13290
2646	99381	13253
2647	99416	13215
2648	99454	13178
2649	99489	13140
2650	99523	13102
2651	99560	13064
2652	99595	13026
2653	99628	12988
2654	99663	12950
2655	99701	12913
2656	99734	12875
2657	99768	12837
2658	99801	12798
2659	99871	12765
2660	100030	12743
2661	100069	12706
2662	100104	12668
2663	100137	12630
2664	100172	12592
2665	100207	12554
2666	100241	12516
2667	100278	12478
2668	100313	12440
2669	100347	12402
2670	100381	12364
2671	100416	12326
2672	100455	12289
2673	100495	12251
2674	100536	12214
2675	100575	12177
2676	100610	12139
2677	100645	12101
2678	100680	12063
2679	100718	12026
2680	100753	11988
2681	100788	11950
2682	100822	11912
2683	100856	11874
2684	100890	11836
2685	100923	11798
2686	100958	11760
2687	100991	11722
2688	101081	11690
2689	101157	11657
2690	101197	11620
2691	101234	11582
2692	101271	11544
2693	101306	11506
2694	101340	11468
2695	101373	11430
2696	101406	11392
2697	101445	11355
2698	101478	11317
2699	101512	11279
2700	101545	11241
2701	101580	11203
2702	101618	11165
2703	101660	11128
2704	101697	11090
2705	101733	11053
2706	101768	11015
2707	101804	10977
2708	101838	10939
2709	101876	10901
2710	101911	10864
2711	101946	10826
2712	101980	10788
2713	102014	10750
2714	102052	10712
2715	102086	10674
2716	102120	10636
2717	102238	10607
2718	102282	10570
2719	102318	10532
2720	102354	10495
2721	102389	10457
2722	102423	10419
2723	102456	10381
2724	102488	10342
2725	102522	10304
2726	102556	10266
2727	102591	10229
2728	102625	10191
2729	102660	10153
2730	102694	10115
2731	102736	10078
2732	102776	10040
2733	102818	10003
2734	102853	9965
2735	102890	9927
2736	102922	9889
2737	102956	9851
2738	102991	9814
2739	103026	9776
2740	103058	9738
2741	103092	9700
2742	103128	9662
2743	103164	9624
2744	103199	9586
2745	103235	9549
2746	103337	9517
2747	103395	9481
2748	103436	9444
2749	103471	9406
2750	103509	9368
2751	103547	9331
2752	103581	9293
2753	103616	9255
2754	103649	9217
2755	103684	9179
2756	103719	9141
2757	103756	9104
2758	103790	9066
2759	103827	9028
2760	103872	8991
2761	103910	8953
2762	103950	8916
2763	103985	8878
2764	104019	8840
2765	104051	8802
2766	104083	8764
2767	104117	8726
2768	104152	8688
2769	104188	8651
2770	104224	8613
2771	104258	8575
2772	104296	8537
2773	104332	8500
2774	104403	8465
2775	104508	8432
2776	104546	8395
2777	104581	8357
2778	104621	8320
2779	104654	8281
2780	104690	8244
2781	104725	8206
2782	104761	8168
2783	104795	8130
2784	104830	8092
2785	104862	8054
2786	104897	8016
2787	104938	7979
2788	104979	7942
2789	105019	7904
2790	105064	7867
2791	105104	7830
2792	105139	7792
2793	105174	7754
2794	105209	7716
2795	105245	7678
2796	105280	7641
2797	105317	7603
2798	105354	7565
2799	105388	7527
2800	105420	7489
2801	105454	7451
2802	105523	7416
2803	105683	7387
2804	105725	7349
2805	105762	7312
2806	105797	7274
2807	105835	7236
2808	105872	7198
2809	105907	7161
2810	105944	7123
2811	105976	7085
2812	106010	7047
2813	106048	7009
2814	106083	6971
2815	106117	6933
2816	106160	6896
2817	106204	6859
2818	106244	6821
2819	106280	6783
2820	106315	6746
2821	106354	6708
2822	106389	6670
2823	106426	6632
2824	106461	6594
2825	106495	6557
2826	106531	6519
2827	106565	6481
2828	106598	6443
2829	106630	6405
2830	106689	6368
2831	106808	6336
2832	106847	6298
2833	106882	6260
2834	106916	6222
2835	106951	6184
2836	106983	6146
2837	107016	6108
2838	107050	6070
2839	107083	6032
2840	107117	5994
2841	107152	5957
2842	107186	5919
2843	107220	5881
2844	107257	5843
2845	107297	5805
2846	107339	5768
2847	107379	5730
2848	107419	5693
2849	107452	5655
2850	107485	5617
2851	107519	5579
2852	107553	5541
2853	107589	5503
2854	107629	5466
2855	107666	5428
2856	107699	5390
2857	107733	5352
2858	107774	5315
2859	107856	5279
2860	107949	5244
2861	107991	5207
2862	108026	5169
2863	108060	5131
2864	108094	5093
2865	108130	5055
2866	108164	5017
2867	108199	4979
2868	108236	4942
2869	108276	4904
2870	108312	4866
2871	108349	4828
2872	108396	4791
2873	108442	4754
2874	108493	4717
2875	108539	4679
2876	108584	4642
2877	108620	4604
2878	108654	4566
2879	108701	4529
2880	108741	4491
2881	108784	4454
2882	108827	4416
2883	108869	4378
2884	108910	4341
2885	109004	4305
2886	109049	4268
2887	109090	4230
2888	109130	4192
2889	109174	4155
2890	109218	4117
2891	109269	4080
2892	109310	4042
2893	109353	4005
2894	109394	3967
2895	109431	3929
2896	109468	3892
2897	109506	3854
2898	109550	3816
2899	109587	3778
2900	109623	3741
2901	109672	3703
2902	109714	3665
2903	109759	3628
2904	109795	3590
2905	109833	3552
2906	109883	3515
2907	109924	3477
2908	109964	3439
2909	110004	3402
2910	110139	3367
2911	110190	3329
2912	110237	3292
2913	110275	3254
2914	110314	3216
2915	110351	3178
2916	110390	3141
2917	110423	3103
2918	110460	3065
2919	110495	3027
2920	110529	2989
2921	110562	2951
2922	110600	2913
2923	110645	2875
2924	110687	2838
2925	110726	2800
2926	110767	2762
2927	110802	2724
2928	110836	2686
2929	110869	2648
2930	110903	2610
2931	110938	2572
2932	110973	2535
2933	111005	2497
2934	111041	2459
2935	111076	2421
2936	111110	2383
2937	111145	2345
2938	111353	2311
2939	111395	2273
2940	111432	2235
2941	111471	2197
2942	111505	2159
2943	111539	2121
2944	111573	2083
2945	111606	2045
2946	111640	2007
2947	111673	1969
2948	111708	1931
2949	111743	1893
2950	111776	1856
2951	111811	1818
2952	111855	1780
2953	111895	1742
2954	111932	1704
2955	111969	1666
2956	112005	1628
2957	112038	1590
2958	112072	1552
2959	112106	1514
2960	112138	1477
2961	112173	1439
2962	112208	1401
2963	112242	1363
2964	112275	1325
2965	112309	1287
2966	112341	1249
2967	112425	1212
2968	112510	1174
2969	112550	1136
2970	112586	1098
2971	112620	1061
2972	112653	1023
2973	112686	985
2974	112720	947
2975	112754	909
2976	112789	871
2977	112824	833
2978	112857	795
2979	112889	757
2980	112924	719
2981	112966	681
2982	113004	644
2983	113077	606
2984	113129	568
2985	113186	530
2986	113232	492
2987	113277	454
2988	113310	417
2989	113347	379
2990	113382	341
2991	113415	303
2992	113455	265
2993	113488	227
2994	113620	189
2995	113662	151
2996	113703	113
2997	113737	75
2998	113773	37
2999	113811	0
