iter	MultiClass
2925	0.2967482534
2926	0.2967120388
2927	0.2967036498
2928	0.2966791313
2929	0.2966511503
2930	0.296622064
2931	0.2965927332
2932	0.2965153384
2933	0.2964538724
2934	0.296441646
2935	0.2963873135
2936	0.296385528
2937	0.296343963
2938	0.2962722124
2939	0.2961991339
2940	0.2961577039
2941	0.2961281796
2942	0.296119599
2943	0.2960967908
2944	0.2960530445
2945	0.2959931151
2946	0.2959720687
2947	0.295958836
2948	0.29592894
2949	0.2959022381
2950	0.2958523937
2951	0.2957867006
2952	0.295763751
2953	0.2957268372
2954	0.29568242
2955	0.2955768776
2956	0.2955553143
2957	0.2955240893
2958	0.2954812366
2959	0.2954489587
2960	0.2954269274
2961	0.2953556376
2962	0.2952403453
2963	0.2952070337
2964	0.2951912364
2965	0.2951001347
2966	0.2950935074
2967	0.2950727473
2968	0.2950029555
2969	0.2949525635
2970	0.2949280102
2971	0.294887048
2972	0.2948100065
2973	0.2947392914
2974	0.294699674
2975	0.2946798814
2976	0.2946292003
2977	0.2945673575
2978	0.2945125451
2979	0.2944680412
2980	0.294363597
2981	0.2943072981
2982	0.2942377672
2983	0.2942136704
2984	0.2940916764
2985	0.2940574646
2986	0.2939916364
2987	0.2939418204
2988	0.2939001415
2989	0.2938224793
2990	0.293777114
2991	0.293731429
2992	0.2937071705
2993	0.293695351
2994	0.2936322926
2995	0.2936062068
2996	0.2935673378
2997	0.2934446737
2998	0.2933488651
2999	0.2933204446
3000	0.2932676287
3001	0.2932547163
3002	0.2932478915
3003	0.2932314268
3004	0.2932187131
3005	0.2931758321
3006	0.2931325494
3007	0.2931191638
3008	0.293092931
3009	0.2930739376
3010	0.2930247175
3011	0.2929201281
3012	0.2928330596
3013	0.2927938507
3014	0.2927773878
3015	0.2927511518
3016	0.2926766156
3017	0.2926268277
3018	0.2926096606
3019	0.292604333
3020	0.2925803558
3021	0.2925379887
3022	0.2925043776
3023	0.2924883433
3024	0.2924294865
3025	0.2924116114
3026	0.2923088117
3027	0.2922769518
3028	0.2922589264
3029	0.2922499669
3030	0.2921889544
3031	0.2921160303
3032	0.2920541444
3033	0.2920400235
3034	0.291991703
3035	0.2919650088
3036	0.2919037783
3037	0.2918641126
3038	0.2918336879
3039	0.2918177322
3040	0.2917236836
3041	0.2916524171
3042	0.2915816632
3043	0.2914794795
3044	0.2914524492
3045	0.2914002592
3046	0.291331694
3047	0.2912664801
3048	0.2912266437
3049	0.2911463882
3050	0.2910943344
3051	0.2910496805
3052	0.2910288735
3053	0.2910129328
3054	0.2909891459
3055	0.2909552369
3056	0.2909455613
3057	0.2908735352
3058	0.2908487281
3059	0.2908335071
3060	0.2908081791
3061	0.2907749443
3062	0.2907449889
3063	0.2907047465
3064	0.2906720425
3065	0.2906214346
3066	0.2906026407
3067	0.2905069737
3068	0.2904459845
3069	0.2904371178
3070	0.2903402832
3071	0.2902541721
3072	0.2902260138
3073	0.2902071081
3074	0.2901906419
3075	0.2901734905
3076	0.2901389411
3077	0.2901100739
3078	0.2900487941
3079	0.2900155811
3080	0.2899848308
3081	0.2899126154
3082	0.289840922
3083	0.2897928859
3084	0.2897767252
3085	0.2897473642
3086	0.2897310143
3087	0.2897127573
3088	0.2896754743
3089	0.2896465993
3090	0.2896398737
3091	0.2896161962
3092	0.2895771544
3093	0.2895034729
3094	0.2893923904
3095	0.2893699215
3096	0.2893306855
3097	0.2893255974
3098	0.2893222157
3099	0.2892989199
3100	0.2892764855
3101	0.2892587229
3102	0.2891313058
3103	0.2891029759
3104	0.2890661654
3105	0.2890234096
3106	0.288990639
3107	0.2889433547
3108	0.2889038872
3109	0.2888767974
3110	0.2888013634
3111	0.2887638582
3112	0.2886861442
3113	0.2885994671
3114	0.2885594963
3115	0.2884965526
3116	0.288478138
3117	0.2883874948
3118	0.2883095068
3119	0.2881903498
3120	0.2881609241
3121	0.2881190779
3122	0.2880854558
3123	0.2880121285
3124	0.2879816954
3125	0.2879539735
3126	0.2879111767
3127	0.2878552666
3128	0.2878430192
3129	0.2878063838
3130	0.2877725448
3131	0.2877685887
3132	0.2877152932
3133	0.2876846565
3134	0.2876261508
3135	0.2875903124
3136	0.2875494962
3137	0.2874917431
3138	0.2874360129
3139	0.2874196171
3140	0.2874189187
3141	0.2872697339
3142	0.2872539312
3143	0.2872323628
3144	0.2872056817
3145	0.2871589451
3146	0.2871467134
3147	0.2871025127
3148	0.2870722769
3149	0.2870397358
3150	0.2870183684
3151	0.2869406162
3152	0.2868842616
3153	0.2868667955
3154	0.2868201955
3155	0.2868162486
3156	0.2867838179
3157	0.2867541722
3158	0.2867153673
3159	0.2866810591
3160	0.2865777014
3161	0.2865229308
3162	0.286517601
3163	0.2864919671
3164	0.2864719929
3165	0.286455063
3166	0.2864456947
3167	0.2864234572
3168	0.2863692942
3169	0.2863358406
3170	0.2862883228
3171	0.2862283701
3172	0.2862246031
3173	0.2861785974
3174	0.2861486127
3175	0.2861095609
3176	0.2860849513
3177	0.2860437642
3178	0.2860326075
3179	0.2860315998
3180	0.2860170062
3181	0.285956897
3182	0.2859539542
3183	0.285903716
3184	0.2858514472
3185	0.2858311807
3186	0.2858234057
3187	0.2857992328
3188	0.2857779313
3189	0.285769994
3190	0.2857364177
3191	0.2857073757
3192	0.2856332525
3193	0.2855992709
3194	0.2855867563
3195	0.2855183793
3196	0.2855027782
3197	0.2854518293
3198	0.2854301799
3199	0.2853958004
3200	0.2853254882
3201	0.2853054138
3202	0.2852541246
3203	0.2852074556
3204	0.2851885623
3205	0.2851215065
3206	0.2850901958
3207	0.2850749504
3208	0.2850305832
3209	0.2849719933
3210	0.2849280773
3211	0.2848797392
3212	0.2848432076
3213	0.2848044026
3214	0.2847928395
3215	0.2847697362
3216	0.2847217149
3217	0.2846881771
3218	0.2846330028
3219	0.2845795908
3220	0.2845700461
3221	0.2845660544
3222	0.2844487346
3223	0.2843964838
3224	0.2843715004
3225	0.2843577384
3226	0.2843414738
3227	0.2843218985
3228	0.2842428146
3229	0.2842080385
3230	0.2841892321
3231	0.2841088492
3232	0.2840438622
3233	0.2839701904
3234	0.2839550129
3235	0.2839197382
3236	0.2838918221
3237	0.2838279745
3238	0.2838085568
3239	0.2837795612
3240	0.2837720359
3241	0.2837430938
3242	0.2837119232
3243	0.2836920262
3244	0.2836730616
3245	0.283663887
3246	0.2836085912
3247	0.2835733164
3248	0.2835532167
3249	0.28354039
3250	0.2835294851
3251	0.2835029057
3252	0.2834941393
3253	0.2834229409
3254	0.2833940734
3255	0.2833610593
3256	0.2833128616
3257	0.2832806151
3258	0.2832437863
3259	0.2832071659
3260	0.2831784566
3261	0.2831300539
3262	0.2830916032
3263	0.2830638278
3264	0.283029325
3265	0.2830049302
3266	0.2829258235
3267	0.2828974913
3268	0.2828722988
3269	0.2828151153
3270	0.2828031753
3271	0.282790788
3272	0.282703647
3273	0.2826846247
3274	0.2826128675
3275	0.2825956868
3276	0.2825563897
3277	0.2825472824
3278	0.2825318314
3279	0.2825155264
3280	0.2824695119
3281	0.2824041076
3282	0.2823008845
3283	0.2822650468
3284	0.2822624607
3285	0.2822475849
3286	0.2822317674
3287	0.2822006057
3288	0.2821887116
3289	0.2820901375
3290	0.2820100979
3291	0.2819958242
3292	0.2819575456
3293	0.2819496612
3294	0.2819220069
3295	0.2819005788
3296	0.2818278205
3297	0.2818275079
3298	0.2817918047
3299	0.2817377515
3300	0.2817226364
3301	0.2817017244
3302	0.2816396502
3303	0.2816095067
3304	0.2815663717
3305	0.281557081
3306	0.2815409669
3307	0.2814894973
3308	0.2814620777
3309	0.2814423728
3310	0.2813550338
3311	0.2813505504
3312	0.2813016984
3313	0.2812263182
3314	0.2812087175
3315	0.2811257967
3316	0.2810309594
3317	0.280976318
3318	0.280924099
3319	0.2809100861
3320	0.2808373644
3321	0.2808006182
3322	0.2807799167
3323	0.2807298552
3324	0.2807069511
3325	0.2806702473
3326	0.2806310577
3327	0.2805951296
3328	0.2805302951
3329	0.2805263268
3330	0.2804997171
3331	0.2804657767
3332	0.2804255253
3333	0.2804140115
3334	0.2803702611
3335	0.2803224657
3336	0.2802952738
3337	0.2802575091
3338	0.2802026958
3339	0.2801650828
3340	0.2800694145
3341	0.2800434958
3342	0.2800236165
3343	0.2799706706
3344	0.2799470426
3345	0.2798658034
3346	0.2798413407
3347	0.2798217899
3348	0.279792835
3349	0.2797808139
3350	0.2797394362
3351	0.2797131724
3352	0.279687655
3353	0.2795912267
3354	0.2795659842
3355	0.279541808
3356	0.2795270268
3357	0.2795083078
3358	0.2794689846
3359	0.279417646
3360	0.2793838726
3361	0.2793613407
3362	0.2793323349
3363	0.279280714
3364	0.2792531941
3365	0.2792375243
3366	0.2792317945
3367	0.2791787248
3368	0.2791738931
3369	0.279161537
3370	0.27914236
3371	0.2791248041
3372	0.2790861431
3373	0.279060068
3374	0.27904867
3375	0.2789939453
3376	0.2789647131
3377	0.278957846
3378	0.2788983649
3379	0.2788752671
3380	0.2788709424
3381	0.2788484638
3382	0.2788037557
3383	0.2787423861
3384	0.2787234065
3385	0.2787171809
3386	0.2787108303
3387	0.2786869176
3388	0.2786540133
3389	0.2785884488
3390	0.2785485078
3391	0.2784865905
3392	0.2784550621
3393	0.2784109028
3394	0.2783985975
3395	0.2783927963
3396	0.2783749657
3397	0.278308258
3398	0.278240908
3399	0.2782081995
3400	0.2781810891
3401	0.2781582712
3402	0.2781194438
3403	0.2780881136
3404	0.2780791851
3405	0.2780495516
3406	0.2780078189
3407	0.2779977566
3408	0.2779517281
3409	0.277931126
3410	0.2779100562
3411	0.277855124
3412	0.2778503633
3413	0.2777795369
3414	0.2777627865
3415	0.2776267768
3416	0.277543456
3417	0.2775022528
3418	0.2774874047
3419	0.2774699803
3420	0.2774491963
3421	0.2774132431
3422	0.2773975518
3423	0.2773955717
3424	0.277308297
3425	0.2772687269
3426	0.2772263442
3427	0.2772003077
3428	0.2771760078
3429	0.2771398726
3430	0.277133015
3431	0.2771148294
3432	0.2770560646
3433	0.2769996383
3434	0.2769299825
3435	0.2768645116
3436	0.2768207924
3437	0.2767747155
3438	0.2767707706
3439	0.276750725
3440	0.2766913266
3441	0.2766350427
3442	0.2765561447
3443	0.2765247038
3444	0.2764970799
3445	0.2764853195
3446	0.2764836593
3447	0.2764509055
3448	0.276427845
3449	0.2763502712
3450	0.2763082781
3451	0.2762860192
3452	0.2762710264
3453	0.2761889672
3454	0.2761546257
3455	0.2761264536
3456	0.2760737797
3457	0.2760473603
3458	0.2759792387
3459	0.2759377574
3460	0.2758920156
3461	0.2758700173
3462	0.2758685258
3463	0.2758005814
3464	0.2757316457
3465	0.2757040901
3466	0.2756261606
3467	0.2756143932
3468	0.2755439417
3469	0.2755407228
3470	0.2755223769
3471	0.2754865199
3472	0.275470843
3473	0.2754152365
3474	0.2754107189
3475	0.2753346288
3476	0.2752622681
3477	0.2752383986
3478	0.2752318576
3479	0.2752122018
3480	0.2751342455
3481	0.2750846465
3482	0.275036042
3483	0.275007985
3484	0.2749609781
3485	0.2749079915
3486	0.2748277618
3487	0.2747789763
3488	0.2747495449
3489	0.2747412651
3490	0.2746578272
3491	0.2746431357
3492	0.2745974162
3493	0.2745688133
3494	0.2745590595
3495	0.2744892687
3496	0.2744642109
3497	0.2744388902
3498	0.274401851
3499	0.2743512533
3500	0.27433055
3501	0.2743236148
3502	0.274294778
3503	0.2742730987
3504	0.2742536568
3505	0.2741837525
3506	0.2741422049
3507	0.2741173264
3508	0.274079806
3509	0.2740480593
3510	0.2740219016
3511	0.2739899467
3512	0.2739153609
3513	0.27386263
3514	0.2738268511
3515	0.2738069922
3516	0.2737127324
3517	0.2736448844
3518	0.2735883423
3519	0.2735833401
3520	0.2735452936
3521	0.2735431238
3522	0.2735206553
3523	0.2734900604
3524	0.2734666175
3525	0.273460565
3526	0.2734327561
3527	0.273413117
3528	0.2733583183
3529	0.2733290984
3530	0.2732668816
3531	0.2732516275
3532	0.2732093017
3533	0.2732023028
3534	0.2731524726
3535	0.2731004177
3536	0.2730829471
3537	0.2730402448
3538	0.2730329716
3539	0.2730266128
3540	0.2729964975
3541	0.2729945203
3542	0.2728766906
3543	0.2728532707
3544	0.2727675167
3545	0.2727609736
3546	0.2727503594
3547	0.2727249637
3548	0.2726737875
3549	0.2726702995
3550	0.2726461868
3551	0.2726093832
3552	0.2725941752
3553	0.2725867438
3554	0.2725668293
3555	0.2725183969
3556	0.2724672013
3557	0.2724476063
3558	0.2724293701
3559	0.2724016693
3560	0.2723930038
3561	0.27234781
3562	0.2723173469
3563	0.2722430302
3564	0.2721926557
3565	0.2721732217
3566	0.2721174942
3567	0.2720550383
3568	0.2720287068
3569	0.2720065417
3570	0.2720024543
3571	0.2719890429
3572	0.2719687578
3573	0.2719361193
3574	0.2718638677
3575	0.2718303782
3576	0.2717878694
3577	0.271716449
3578	0.2716774061
3579	0.2716076584
3580	0.2715250271
3581	0.2715041934
3582	0.2714314581
3583	0.2714142396
3584	0.271346592
3585	0.2713309571
3586	0.2713115559
3587	0.2712843142
3588	0.271252992
3589	0.2712416734
3590	0.2711638494
3591	0.2711275458
3592	0.2711133275
3593	0.2710644348
3594	0.2710251911
3595	0.271011735
3596	0.2709844255
3597	0.2709654717
3598	0.2708797628
3599	0.2708621577
3600	0.2708152839
3601	0.2707338823
3602	0.2706965679
3603	0.2706352982
3604	0.2706086481
3605	0.2705767179
3606	0.2705578991
3607	0.2704932063
3608	0.2704607084
3609	0.2704349527
3610	0.2704179153
3611	0.2704115478
3612	0.2704082854
3613	0.2703441153
3614	0.2703202646
3615	0.2703064204
3616	0.2702973827
3617	0.2702812259
3618	0.2702522487
3619	0.2702089452
3620	0.2701899097
3621	0.2701704743
3622	0.2701658402
3623	0.2701452049
3624	0.2700910377
3625	0.2700645066
3626	0.2700139246
3627	0.2699530152
3628	0.2699120055
3629	0.2698224883
3630	0.2697790229
3631	0.2697782484
3632	0.269732444
3633	0.2697065222
3634	0.2696400619
3635	0.2695776233
3636	0.2695741021
3637	0.2695350721
3638	0.26953109
3639	0.269505768
3640	0.2694611474
3641	0.2694255395
3642	0.2693633174
3643	0.2692995831
3644	0.2692928006
3645	0.2692578679
3646	0.2692452543
3647	0.2691933665
3648	0.2691297214
3649	0.2690859556
3650	0.2690738397
3651	0.2690547155
3652	0.2690353487
3653	0.2689854847
3654	0.2689481426
3655	0.2689101597
3656	0.2688768611
3657	0.2688708434
3658	0.2688564337
3659	0.2688269671
3660	0.2688068079
3661	0.2687680245
3662	0.2687315214
3663	0.2687025125
3664	0.2686660005
3665	0.2685590163
3666	0.2684882484
3667	0.2684460596
3668	0.2684105187
3669	0.2683798016
3670	0.2683553625
3671	0.2683256537
3672	0.268319781
3673	0.2682908069
3674	0.2682615226
3675	0.2682274431
3676	0.2682041478
3677	0.2681771622
3678	0.2680907013
3679	0.2680751088
3680	0.2680542391
3681	0.2680152522
3682	0.2679990885
3683	0.2679743223
3684	0.2679503617
3685	0.2679200711
3686	0.2678829127
3687	0.2678519622
3688	0.2678369039
3689	0.2677655825
3690	0.2676850858
3691	0.2676290193
3692	0.2675849679
3693	0.267582325
3694	0.2675704957
3695	0.2675559483
3696	0.2674797597
3697	0.2674349758
3698	0.2673784317
3699	0.2673465613
3700	0.2673092662
3701	0.2672561026
3702	0.2672369771
3703	0.2672262338
3704	0.2671301299
3705	0.2670965972
3706	0.2670140736
3707	0.266965838
3708	0.2669551607
3709	0.2668704598
3710	0.2668296053
3711	0.2668096275
3712	0.2667884962
3713	0.2667544076
3714	0.2667121902
3715	0.2666926158
3716	0.2666197829
3717	0.2666166583
3718	0.2666015397
3719	0.2665902163
3720	0.2665565718
3721	0.2665144057
3722	0.2664901055
3723	0.2664663476
3724	0.2664405559
3725	0.26639092
3726	0.2663468351
3727	0.2663291221
3728	0.2662912148
3729	0.2662510026
3730	0.2662169433
3731	0.2661523994
3732	0.2661262246
3733	0.2661171877
3734	0.2660389241
3735	0.2659732191
3736	0.2659120212
3737	0.2658382652
3738	0.2658229292
3739	0.2657873887
3740	0.2657586203
3741	0.2657422887
3742	0.2657248809
3743	0.2656992837
3744	0.2656873398
3745	0.2656502415
3746	0.2655979844
3747	0.2655794539
3748	0.265526172
3749	0.2654972684
3750	0.2654701327
3751	0.2654109942
3752	0.2653701865
3753	0.2653629177
3754	0.2653412195
3755	0.265332098
3756	0.2653210695
3757	0.2653011836
3758	0.2652606572
3759	0.2652474002
3760	0.2652125862
3761	0.2652058278
3762	0.2651823764
3763	0.2651111674
3764	0.2650609916
3765	0.2650058741
3766	0.264976385
3767	0.2649374229
3768	0.2649095781
3769	0.2648833782
3770	0.2648268555
3771	0.2648069831
3772	0.2647772105
3773	0.2647433029
3774	0.2647042839
3775	0.2646737073
3776	0.2646470492
3777	0.2645595156
3778	0.2645370164
3779	0.2644969115
3780	0.2644046581
3781	0.2643589259
3782	0.2643427845
3783	0.264328527
3784	0.2643117609
3785	0.2642861028
3786	0.2642770661
3787	0.2642338661
3788	0.2642260557
3789	0.2641827058
3790	0.2641215091
3791	0.2641049551
3792	0.2640946634
3793	0.2640367826
3794	0.2640035806
3795	0.2639774733
3796	0.2639451473
3797	0.263842975
3798	0.2638322582
3799	0.2637859934
3800	0.2637462127
3801	0.2637078977
3802	0.2636888009
3803	0.2636528868
3804	0.2636219097
3805	0.2636074447
3806	0.2636008239
3807	0.2635638631
3808	0.2635279289
3809	0.2635202663
3810	0.2634688311
3811	0.2634415739
3812	0.2634204723
3813	0.2633766313
3814	0.2633476841
3815	0.2633229884
3816	0.2632670599
3817	0.2632338727
3818	0.2632249247
3819	0.2631879635
3820	0.2631507643
3821	0.2631171428
3822	0.2630761291
3823	0.2630534518
3824	0.2630075961
3825	0.2629540835
3826	0.2629251345
3827	0.2629111373
3828	0.2628747169
3829	0.2628440544
3830	0.2627754742
3831	0.2627270014
3832	0.2627031271
3833	0.2626847325
3834	0.2626384426
3835	0.2625877358
3836	0.2625242298
3837	0.2624751301
3838	0.2623964439
3839	0.2623652583
3840	0.2623172453
3841	0.2623010221
3842	0.2622914497
3843	0.2622405737
3844	0.2621822413
3845	0.2621520386
3846	0.2620984171
3847	0.2620248662
3848	0.2620051282
3849	0.2619850394
3850	0.2619493225
3851	0.261938248
3852	0.2618737258
3853	0.2618590235
3854	0.2618346398
3855	0.26180031
3856	0.2617892279
3857	0.2617551373
3858	0.2617259041
3859	0.2616940911
3860	0.2616881531
3861	0.2616431966
3862	0.2615502088
3863	0.2615138648
3864	0.2614767092
3865	0.2614536205
3866	0.2614504323
3867	0.2614217715
3868	0.2613516655
3869	0.2613390101
3870	0.2613321763
3871	0.2612747814
3872	0.261215187
3873	0.2612070139
3874	0.2611552749
3875	0.2610817651
3876	0.2610446436
3877	0.2610391264
3878	0.2610203401
3879	0.2610020181
3880	0.2609925614
3881	0.2609603544
3882	0.2609062408
3883	0.2608922103
3884	0.2608907133
3885	0.2608550524
3886	0.2608257962
3887	0.2608084462
3888	0.2607702466
3889	0.2607235599
3890	0.2607221766
3891	0.2607125087
3892	0.2606761063
3893	0.2606119989
3894	0.2605097305
3895	0.2604384869
3896	0.2603581335
3897	0.2603207257
3898	0.260259522
3899	0.2602318259
3900	0.2602181356
3901	0.2602174606
3902	0.2601578058
3903	0.2601522003
3904	0.2600902677
3905	0.2600182115
3906	0.2599839376
3907	0.2599399767
3908	0.2598914784
3909	0.2598359323
3910	0.259781637
3911	0.2597479111
3912	0.2597298039
3913	0.2597229032
3914	0.2596994425
3915	0.2596719311
3916	0.2596548202
3917	0.2596351331
3918	0.2596086803
3919	0.2595673745
3920	0.2595662914
3921	0.2594377433
3922	0.2594045821
3923	0.2593807848
3924	0.2593274749
3925	0.2593128295
3926	0.2592811056
3927	0.2592791279
3928	0.2592751706
3929	0.2592598004
3930	0.259212077
3931	0.2591808951
3932	0.2591474103
3933	0.2590982449
3934	0.2590509611
3935	0.2590179136
3936	0.2589859187
3937	0.2589650793
3938	0.2589302611
3939	0.2588683706
3940	0.258819406
3941	0.2587911411
3942	0.2587552761
3943	0.2587059557
3944	0.258667389
3945	0.2586395731
3946	0.2586206228
3947	0.2585777595
3948	0.2585471165
3949	0.2585329251
3950	0.2585004213
3951	0.2584607355
3952	0.2584599266
3953	0.2584382801
3954	0.2583765545
3955	0.2583163585
3956	0.2583079235
3957	0.2582818496
3958	0.2582447665
3959	0.2582120688
3960	0.2581722489
3961	0.2581306006
3962	0.2580860083
3963	0.2580829271
3964	0.2580727686
3965	0.2580453207
3966	0.258033157
3967	0.2579967209
3968	0.2579608655
3969	0.2579455752
3970	0.2579401392
3971	0.2579194165
3972	0.2578873067
3973	0.2578668619
3974	0.2578207154
3975	0.2577524457
3976	0.2577354255
3977	0.2577003525
3978	0.2576781973
3979	0.2576464933
3980	0.2576395596
3981	0.2576327661
3982	0.2575993877
3983	0.2575716299
3984	0.2575347213
3985	0.2574947488
3986	0.2574685978
3987	0.2574274834
3988	0.257415082
3989	0.2574014067
3990	0.2573199356
3991	0.2572847477
3992	0.2572789713
3993	0.2572466388
3994	0.2572068045
3995	0.2571858142
3996	0.2571673877
3997	0.2571613451
3998	0.2571015847
3999	0.2570692649
4000	0.2570401816
4001	0.2570284478
4002	0.2570008746
4003	0.2569427878
4004	0.2569370483
4005	0.2568839342
4006	0.2568535331
4007	0.256804871
4008	0.256790955
4009	0.2567706995
4010	0.2567681869
4011	0.2567542791
4012	0.2567225959
4013	0.2567041133
4014	0.2566976998
4015	0.2566796017
4016	0.2566741475
4017	0.2566710508
4018	0.2565881065
4019	0.2565551477
4020	0.2564854664
4021	0.2564626921
4022	0.2564532965
4023	0.2564017125
4024	0.2563670452
4025	0.2563377671
4026	0.256321157
4027	0.2562811277
4028	0.2562117652
4029	0.2561610688
4030	0.2561347203
4031	0.256073648
4032	0.2560347072
4033	0.2559962154
4034	0.2558915451
4035	0.2558535163
4036	0.2558510951
4037	0.2558229785
4038	0.2557728855
4039	0.255720276
4040	0.2556780254
4041	0.255650802
4042	0.2556406453
4043	0.2555668074
4044	0.2555310481
4045	0.2554979103
4046	0.2554749674
4047	0.2554724639
4048	0.2554594347
4049	0.2553948969
4050	0.255394514
4051	0.2553787802
4052	0.2553493368
4053	0.2553411732
4054	0.255265233
4055	0.255247977
4056	0.2552469696
4057	0.2552154372
4058	0.2551869714
4059	0.2551817812
4060	0.2551769658
4061	0.2551170582
4062	0.2550337801
4063	0.2550064735
4064	0.2549822244
4065	0.2549441141
4066	0.2549247059
4067	0.2549172486
4068	0.254890133
4069	0.2548299307
4070	0.2548073979
4071	0.2547913417
4072	0.2547758017
4073	0.254747515
4074	0.2546996283
4075	0.2546839391
4076	0.2546423427
4077	0.2546010728
4078	0.2545560031
4079	0.2545221629
4080	0.2544718856
4081	0.254452659
4082	0.2544522516
4083	0.2543952426
4084	0.2543775202
4085	0.2543533883
4086	0.2543407001
4087	0.2543309022
4088	0.2542985966
4089	0.2542630018
4090	0.2542292551
4091	0.2541560313
4092	0.2541295429
4093	0.2541065315
4094	0.2540798203
4095	0.2540257863
4096	0.2539557929
4097	0.253921746
4098	0.2539032844
4099	0.2538541442
4100	0.2538413828
4101	0.2538135803
4102	0.2538036403
4103	0.2537674866
4104	0.2537575022
4105	0.2537339463
4106	0.2536980261
4107	0.2536880125
4108	0.2536672623
4109	0.2536604121
4110	0.2535964547
4111	0.253561013
4112	0.2535181434
4113	0.2534469558
4114	0.2534146503
4115	0.2533856362
4116	0.2533490356
4117	0.2533136309
4118	0.2532814861
4119	0.2532435356
4120	0.2532384206
4121	0.2532239934
4122	0.2532176438
4123	0.2532094464
4124	0.2532054622
4125	0.2531678898
4126	0.2531338672
4127	0.2531066663
4128	0.2530938056
4129	0.2530743709
4130	0.2530001997
4131	0.2529713923
4132	0.2529266993
4133	0.2529064847
4134	0.2528806877
4135	0.2528365919
4136	0.2528242236
4137	0.2527916942
4138	0.2527777257
4139	0.2527698489
4140	0.2527547045
4141	0.2527324851
4142	0.2527210936
4143	0.2526784024
4144	0.2526717359
4145	0.2526568436
4146	0.2526310401
4147	0.2525939691
4148	0.2525482665
4149	0.2525358883
4150	0.2525220407
4151	0.2525210319
4152	0.2524716368
4153	0.2524269237
4154	0.2523976644
4155	0.2523728571
4156	0.252293818
4157	0.2522354878
4158	0.2522131015
4159	0.2521857401
4160	0.2521584904
4161	0.2521173588
4162	0.2521001415
4163	0.2520565658
4164	0.2520373111
4165	0.2520288015
4166	0.2520209282
4167	0.2520029638
4168	0.2519700091
4169	0.2519150318
4170	0.2519101544
4171	0.2518673229
4172	0.2518096312
4173	0.2517997199
4174	0.2517779602
4175	0.251753363
4176	0.2517084139
4177	0.2516799432
4178	0.251646351
4179	0.2515953818
4180	0.2515275603
4181	0.2514806538
4182	0.2514547497
4183	0.2514181657
4184	0.2513483725
4185	0.2513111878
4186	0.2512244823
4187	0.251172217
4188	0.2511489434
4189	0.2511123099
4190	0.2510934842
4191	0.2510746923
4192	0.2510468273
4193	0.2510041454
4194	0.2509910469
4195	0.2509107202
4196	0.2508974282
4197	0.2508547096
4198	0.2508003232
4199	0.2507767957
4200	0.2507383425
4201	0.2507198168
4202	0.2506908922
4203	0.2506554295
4204	0.2505781579
4205	0.2505700019
4206	0.2505445084
4207	0.2504955599
4208	0.2504721689
4209	0.2504505484
4210	0.2504118861
4211	0.250405609
4212	0.2503392623
4213	0.2502695494
4214	0.2502606428
4215	0.2501831597
4216	0.2501426901
4217	0.2501156794
4218	0.2501014253
4219	0.2500799682
4220	0.2500591077
4221	0.2499836825
4222	0.2499026051
4223	0.24988522
4224	0.2498618036
4225	0.2498444151
4226	0.2498382372
4227	0.2498008726
4228	0.249734121
4229	0.2496519703
4230	0.2495926964
4231	0.2495787277
4232	0.249522584
4233	0.2494443496
4234	0.2494407329
4235	0.2494139756
4236	0.2493577551
4237	0.2493569527
4238	0.2492999805
4239	0.2492825438
4240	0.249253297
4241	0.2492107232
4242	0.2491328325
4243	0.2490632321
4244	0.2490370636
4245	0.248990675
4246	0.2489470654
4247	0.2489182251
4248	0.2488739731
4249	0.2488598697
4250	0.2488327063
4251	0.2487743269
4252	0.2487523162
4253	0.2487182064
4254	0.2486763103
4255	0.2486583052
4256	0.2486376067
4257	0.2486011404
4258	0.2485274511
4259	0.2485177193
4260	0.2485121574
4261	0.2484845264
4262	0.2484480318
4263	0.248440485
4264	0.2484190739
4265	0.2484056438
4266	0.2483912367
4267	0.2483813531
4268	0.2483028029
4269	0.2483021512
4270	0.2482921279
4271	0.2482794052
4272	0.2482648098
4273	0.2482227629
4274	0.2481943749
4275	0.2481384676
4276	0.2481203572
4277	0.2481141162
4278	0.248087879
4279	0.2480727904
4280	0.2480442897
4281	0.248014877
4282	0.2479705695
4283	0.2479227854
4284	0.2478846066
4285	0.2478491014
4286	0.2478247211
4287	0.2477550808
4288	0.2477149236
4289	0.2476700702
4290	0.2476379968
4291	0.2476104303
4292	0.247547228
4293	0.2474923408
4294	0.2474905907
4295	0.2474493318
4296	0.247411433
4297	0.2473981683
4298	0.2473812205
4299	0.2472939414
4300	0.2472301479
4301	0.2471932799
4302	0.2471484117
4303	0.2471341697
4304	0.2471251775
4305	0.2470941679
4306	0.2470207462
4307	0.2470135537
4308	0.2469677282
4309	0.24692828
4310	0.2468337571
4311	0.2468282617
4312	0.2468223128
4313	0.2467890434
4314	0.2467342951
4315	0.2466931718
4316	0.246690637
4317	0.2466830773
4318	0.2466779958
4319	0.2466505214
4320	0.2466215137
4321	0.2465620573
4322	0.2465393081
4323	0.2464963725
4324	0.2464868954
4325	0.2464347877
4326	0.2463996651
4327	0.2463753508
4328	0.246344527
4329	0.2463156731
4330	0.2462402597
4331	0.2462245607
4332	0.2462127609
4333	0.24612764
4334	0.2461120656
4335	0.2460984425
