iter	Passed	Remaining
3217	164479	91082
3218	164524	91027
3219	164569	90973
3220	164613	90918
3221	164694	90883
3222	164821	90874
3223	164875	90824
3224	164940	90781
3225	164997	90733
3226	165048	90681
3227	165091	90626
3228	165137	90572
3229	165194	90524
3230	165244	90472
3231	165307	90428
3232	165356	90376
3233	165407	90324
3234	165455	90271
3235	165522	90229
3236	165589	90186
3237	165640	90135
3238	165683	90079
3239	165734	90028
3240	165779	89974
3241	165820	89917
3242	166119	90000
3243	166184	89956
3244	166244	89910
3245	166299	89861
3246	166354	89811
3247	166412	89764
3248	166485	89724
3249	166539	89675
3250	166594	89625
3251	166647	89575
3252	166696	89522
3253	166747	89471
3254	166796	89419
3255	166844	89366
3256	166888	89311
3257	166933	89256
3258	166975	89200
3259	167018	89144
3260	167063	89090
3261	167121	89042
3262	167255	89035
3263	167344	89004
3264	167397	88953
3265	167441	88898
3266	167491	88847
3267	167541	88794
3268	167588	88741
3269	167640	88690
3270	167690	88638
3271	167743	88588
3272	167804	88541
3273	167857	88491
3274	167907	88439
3275	167964	88391
3276	168012	88338
3277	168060	88285
3278	168112	88234
3279	168171	88187
3280	168217	88133
3281	168268	88082
3282	168315	88028
3283	168454	88023
3284	168531	87985
3285	168590	87937
3286	168646	87889
3287	168702	87840
3288	168762	87793
3289	168819	87745
3290	168876	87696
3291	168936	87649
3292	168992	87601
3293	169046	87551
3294	169096	87499
3295	169148	87448
3296	169201	87397
3297	169228	87333
3298	169269	87277
3299	169315	87223
3300	169361	87168
3301	169407	87114
3302	169446	87057
3303	169494	87004
3304	169625	86993
3305	169696	86952
3306	169747	86901
3307	169796	86848
3308	169846	86796
3309	169889	86741
3310	169945	86692
3311	169990	86637
3312	170037	86584
3313	170079	86528
3314	170128	86475
3315	170182	86425
3316	170235	86374
3317	170278	86319
3318	170327	86267
3319	170373	86213
3320	170419	86159
3321	170469	86106
3322	170514	86052
3323	170563	86000
3324	170608	85945
3325	170655	85892
3326	170787	85881
3327	170861	85841
3328	170909	85788
3329	170952	85732
3330	170998	85678
3331	171049	85627
3332	171088	85569
3333	171134	85515
3334	171181	85462
3335	171222	85406
3336	171267	85351
3337	171322	85301
3338	171379	85253
3339	171429	85201
3340	171487	85153
3341	171536	85101
3342	171587	85049
3343	171635	84996
3344	171680	84942
3345	171726	84888
3346	171770	84833
3347	171818	84780
3348	171954	84770
3349	172030	84731
3350	172117	84697
3351	172182	84653
3352	172232	84600
3353	172278	84547
3354	172320	84491
3355	172366	84437
3356	172415	84384
3357	172463	84331
3358	172509	84277
3359	172557	84224
3360	172611	84174
3361	172660	84121
3362	172709	84069
3363	172758	84016
3364	172826	83973
3365	172885	83926
3366	172950	83881
3367	172998	83828
3368	173161	83830
3369	173214	83780
3370	173264	83728
3371	173309	83673
3372	173358	83621
3373	173407	83568
3374	173452	83514
3375	173498	83460
3376	173543	83405
3377	173586	83350
3378	173632	83296
3379	173694	83249
3380	173745	83198
3381	173793	83145
3382	173837	83090
3383	173883	83036
3384	173926	82981
3385	173977	82929
3386	174020	82874
3387	174065	82819
3388	174110	82765
3389	174155	82710
3390	174245	82678
3391	174487	82717
3392	174543	82667
3393	174591	82614
3394	174633	82558
3395	174672	82501
3396	174718	82447
3397	174761	82392
3398	174803	82335
3399	174852	82283
3400	174895	82228
3401	174945	82176
3402	175000	82126
3403	175053	82075
3404	175100	82022
3405	175149	81969
3406	175192	81914
3407	175235	81858
3408	175278	81803
3409	175329	81751
3410	175377	81698
3411	175422	81644
3412	175467	81590
3413	175582	81568
3414	175681	81538
3415	175727	81484
3416	175777	81432
3417	175828	81381
3418	175874	81327
3419	175916	81271
3420	175961	81217
3421	176010	81164
3422	176059	81111
3423	176116	81062
3424	176168	81011
3425	176219	80960
3426	176269	80907
3427	176322	80857
3428	176372	80805
3429	176423	80753
3430	176465	80698
3431	176511	80643
3432	176557	80590
3433	176606	80537
3434	176651	80483
3435	176789	80471
3436	176862	80429
3437	176914	80378
3438	176966	80327
3439	177008	80271
3440	177056	80218
3441	177100	80163
3442	177145	80109
3443	177192	80055
3444	177243	80003
3445	177289	79950
3446	177332	79894
3447	177388	79845
3448	177435	79791
3449	177478	79736
3450	177523	79682
3451	177571	79629
3452	177611	79572
3453	177660	79520
3454	177707	79466
3455	177751	79412
3456	177798	79358
3457	177890	79325
3458	178009	79304
3459	178056	79250
3460	178107	79199
3461	178152	79144
3462	178194	79088
3463	178241	79035
3464	178292	78983
3465	178331	78927
3466	178373	78871
3467	178418	78816
3468	178461	78761
3469	178501	78705
3470	178550	78652
3471	178598	78599
3472	178641	78544
3473	178682	78488
3474	178732	78436
3475	178780	78383
3476	178831	78331
3477	178872	78276
3478	178916	78221
3479	178967	78169
3480	179008	78113
3481	179143	78098
3482	179229	78062
3483	179276	78008
3484	179319	77954
3485	179366	77900
3486	179413	77847
3487	179451	77789
3488	179501	77737
3489	179546	77683
3490	179587	77627
3491	179634	77574
3492	179688	77523
3493	179737	77471
3494	179785	77418
3495	179830	77364
3496	179878	77311
3497	179921	77256
3498	179969	77203
3499	180017	77150
3500	180059	77094
3501	180102	77039
3502	180148	76986
3503	180190	76930
3504	180337	76920
3505	180406	76875
3506	180458	76824
3507	180505	76771
3508	180551	76717
3509	180595	76662
3510	180642	76609
3511	180689	76556
3512	180739	76504
3513	180782	76449
3514	180827	76395
3515	180871	76340
3516	180925	76290
3517	180974	76237
3518	181027	76186
3519	181072	76132
3520	181117	76078
3521	181169	76027
3522	181218	75974
3523	181277	75926
3524	181340	75879
3525	181440	75848
3526	181560	75826
3527	181611	75774
3528	181655	75719
3529	181698	75664
3530	181743	75610
3531	181791	75557
3532	181837	75503
3533	181885	75451
3534	181928	75396
3535	181977	75343
3536	182026	75291
3537	182077	75239
3538	182129	75188
3539	182175	75134
3540	182219	75080
3541	182265	75026
3542	182311	74972
3543	182356	74918
3544	182404	74865
3545	182450	74812
3546	182494	74757
3547	182542	74704
3548	182803	74738
3549	182898	74705
3550	182952	74654
3551	182994	74599
3552	183039	74544
3553	183098	74496
3554	183143	74442
3555	183186	74387
3556	183237	74335
3557	183288	74283
3558	183337	74231
3559	183386	74178
3560	183435	74126
3561	183494	74077
3562	183589	74043
3563	183643	73993
3564	183703	73945
3565	183748	73890
3566	183808	73843
3567	183887	73802
3568	184056	73797
3569	184155	73765
3570	184202	73712
3571	184250	73659
3572	184308	73610
3573	184359	73558
3574	184411	73506
3575	184463	73455
3576	184513	73403
3577	184559	73349
3578	184611	73297
3579	184671	73249
3580	184728	73200
3581	184785	73150
3582	184843	73101
3583	184913	73057
3584	184991	73016
3585	185045	72965
3586	185097	72914
3587	185215	72888
3588	185341	72866
3589	185392	72814
3590	185443	72762
3591	185489	72708
3592	185538	72656
3593	185582	72601
3594	185628	72547
3595	185684	72497
3596	185745	72449
3597	185802	72399
3598	185859	72350
3599	185912	72299
3600	185970	72249
3601	186025	72199
3602	186091	72153
3603	186161	72109
3604	186218	72059
3605	186260	72004
3606	186306	71950
3607	186441	71930
3608	186562	71905
3609	186619	71856
3610	186681	71808
3611	186739	71759
3612	186802	71712
3613	186863	71663
3614	186908	71609
3615	186954	71555
3616	187004	71503
3617	187067	71455
3618	187113	71401
3619	187163	71349
3620	187217	71298
3621	187260	71243
3622	187309	71191
3623	187364	71140
3624	187416	71089
3625	187485	71043
3626	187534	70991
3627	187673	70972
3628	187763	70935
3629	187823	70886
3630	187886	70839
3631	187930	70784
3632	187985	70733
3633	188031	70680
3634	188084	70628
3635	188144	70580
3636	188203	70531
3637	188265	70483
3638	188317	70431
3639	188363	70377
3640	188419	70327
3641	188478	70278
3642	188534	70228
3643	188587	70176
3644	188634	70123
3645	188686	70071
3646	188783	70036
3647	188929	70019
3648	188986	69970
3649	189050	69922
3650	189106	69872
3651	189170	69825
3652	189225	69774
3653	189267	69719
3654	189314	69665
3655	189373	69616
3656	189439	69570
3657	189493	69518
3658	189544	69466
3659	189590	69412
3660	189640	69360
3661	189689	69307
3662	189740	69255
3663	189796	69205
3664	189852	69155
3665	189899	69101
3666	189946	69047
3667	190248	69087
3668	190350	69053
3669	190415	69006
3670	190467	68954
3671	190517	68901
3672	190562	68847
3673	190607	68792
3674	190647	68736
3675	190694	68683
3676	190739	68628
3677	190780	68573
3678	190828	68519
3679	190884	68469
3680	190936	68417
3681	190992	68367
3682	191040	68314
3683	191085	68259
3684	191133	68206
3685	191174	68150
3686	191218	68095
3687	191264	68041
3688	191309	67987
3689	191438	67963
3690	191536	67927
3691	191595	67878
3692	191636	67822
3693	191680	67767
3694	191728	67714
3695	191775	67660
3696	191822	67607
3697	191868	67553
3698	191907	67497
3699	191951	67442
3700	191996	67388
3701	192040	67333
3702	192093	67281
3703	192145	67230
3704	192190	67175
3705	192236	67122
3706	192282	67068
3707	192333	67015
3708	192382	66962
3709	192422	66907
3710	192468	66853
3711	192509	66797
3712	192662	66780
3713	192742	66738
3714	192789	66684
3715	192835	66630
3716	192881	66576
3717	192924	66522
3718	192970	66468
3719	193018	66414
3720	193067	66362
3721	193106	66305
3722	193158	66254
3723	193206	66200
3724	193257	66148
3725	193311	66097
3726	193361	66044
3727	193407	65990
3728	193452	65936
3729	193493	65881
3730	193538	65826
3731	193585	65773
3732	193627	65718
3733	193674	65664
3734	193721	65611
3735	193868	65591
3736	193947	65548
3737	194001	65497
3738	194047	65443
3739	194089	65388
3740	194134	65334
3741	194174	65278
3742	194216	65223
3743	194265	65170
3744	194308	65115
3745	194353	65061
3746	194401	65007
3747	194452	64955
3748	194505	64904
3749	194554	64851
3750	194599	64797
3751	194642	64742
3752	194684	64687
3753	194729	64633
3754	194776	64579
3755	194821	64525
3756	194861	64469
3757	194908	64416
3758	195049	64393
3759	195122	64348
3760	195172	64296
3761	195216	64241
3762	195257	64186
3763	195301	64131
3764	195349	64078
3765	195388	64022
3766	195442	63971
3767	195488	63917
3768	195534	63863
3769	195582	63810
3770	195635	63759
3771	195681	63705
3772	195736	63654
3773	195783	63601
3774	195832	63548
3775	195875	63493
3776	195923	63440
3777	195970	63386
3778	196011	63331
3779	196057	63277
3780	196130	63232
3781	196280	63212
3782	196335	63161
3783	196383	63108
3784	196427	63053
3785	196469	62998
3786	196521	62946
3787	196567	62893
3788	196612	62839
3789	196658	62785
3790	196704	62731
3791	196745	62676
3792	196799	62625
3793	196850	62572
3794	196933	62530
3795	197005	62485
3796	197058	62433
3797	197110	62381
3798	197149	62326
3799	197195	62272
3800	197240	62218
3801	197286	62164
3802	197423	62139
3803	197615	62131
3804	197665	62078
3805	197716	62026
3806	197760	61972
3807	197806	61918
3808	197853	61864
3809	197903	61812
3810	197947	61758
3811	197995	61704
3812	198045	61652
3813	198084	61596
3814	198135	61543
3815	198181	61490
3816	198232	61437
3817	198282	61385
3818	198328	61331
3819	198373	61277
3820	198416	61223
3821	198465	61170
3822	198511	61116
3823	198554	61061
3824	198637	61019
3825	198766	60991
3826	198820	60939
3827	198869	60886
3828	198915	60833
3829	198966	60780
3830	199007	60725
3831	199061	60674
3832	199112	60621
3833	199160	60569
3834	199209	60516
3835	199262	60464
3836	199325	60415
3837	199382	60365
3838	199438	60314
3839	199484	60260
3840	199548	60212
3841	199616	60165
3842	199679	60116
3843	199737	60066
3844	199839	60029
3845	200015	60014
3846	200080	59966
3847	200133	59915
3848	200188	59863
3849	200239	59811
3850	200294	59760
3851	200351	59710
3852	200404	59658
3853	200454	59605
3854	200504	59553
3855	200566	59504
3856	200632	59456
3857	200690	59406
3858	200748	59355
3859	200804	59305
3860	200861	59254
3861	200916	59203
3862	200975	59153
3863	201036	59103
3864	201197	59083
3865	201304	59047
3866	201358	58996
3867	201403	58942
3868	201457	58890
3869	201504	58837
3870	201558	58785
3871	201609	58733
3872	201655	58679
3873	201702	58625
3874	201756	58574
3875	201809	58522
3876	201851	58467
3877	201900	58414
3878	201952	58362
3879	201993	58307
3880	202040	58253
3881	202086	58200
3882	202127	58144
3883	202170	58090
3884	202214	58035
3885	202297	57992
3886	202435	57965
3887	202492	57914
3888	202540	57861
3889	202587	57807
3890	202636	57754
3891	202679	57700
3892	202724	57646
3893	202769	57591
3894	202814	57537
3895	202855	57482
3896	202901	57429
3897	202951	57376
3898	202999	57322
3899	203045	57269
3900	203096	57216
3901	203143	57163
3902	203186	57108
3903	203232	57054
3904	203277	57001
3905	203319	56946
3906	203365	56892
3907	203410	56838
3908	203485	56792
3909	203633	56767
3910	203688	56715
3911	203736	56662
3912	203785	56609
3913	203831	56556
3914	203878	56502
3915	203927	56449
3916	203974	56396
3917	204021	56342
3918	204062	56287
3919	204111	56234
3920	204162	56182
3921	204209	56128
3922	204256	56075
3923	204309	56023
3924	204350	55968
3925	204395	55914
3926	204442	55861
3927	204482	55805
3928	204525	55751
3929	204570	55697
3930	204617	55643
3931	204707	55602
3932	204980	55609
3933	205033	55558
3934	205084	55505
3935	205131	55452
3936	205178	55398
3937	205226	55345
3938	205275	55292
3939	205319	55238
3940	205370	55185
3941	205416	55132
3942	205467	55079
3943	205510	55025
3944	205559	54972
3945	205612	54920
3946	205663	54867
3947	205706	54813
3948	205753	54759
3949	205801	54706
3950	205847	54653
3951	205896	54600
3952	205940	54545
3953	206014	54499
3954	206166	54473
3955	206216	54421
3956	206270	54369
3957	206316	54315
3958	206361	54261
3959	206406	54207
3960	206453	54154
3961	206498	54100
3962	206544	54046
3963	206592	53993
3964	206637	53939
3965	206684	53885
3966	206737	53834
3967	206794	53783
3968	206843	53730
3969	206885	53675
3970	206932	53622
3971	206979	53568
3972	207020	53513
3973	207065	53459
3974	207112	53406
3975	207157	53352
3976	207268	53315
3977	207390	53281
3978	207439	53228
3979	207486	53175
3980	207534	53121
3981	207582	53068
3982	207625	53014
3983	207672	52960
3984	207716	52906
3985	207756	52851
3986	207804	52797
3987	207850	52744
3988	207892	52689
3989	207951	52639
3990	208004	52587
3991	208042	52531
3992	208089	52478
3993	208133	52424
3994	208173	52369
3995	208217	52314
3996	208267	52262
3997	208309	52207
3998	208357	52154
3999	208471	52117
4000	208589	52082
4001	208643	52030
4002	208691	51977
4003	208734	51923
4004	208776	51868
4005	208824	51815
4006	208873	51762
4007	208913	51707
4008	208964	51654
4009	209009	51600
4010	209053	51546
4011	209102	51493
4012	209155	51441
4013	209261	51402
4014	209320	51352
4015	209366	51299
4016	209407	51244
4017	209454	51190
4018	209501	51137
4019	209545	51083
4020	209643	51042
4021	209774	51009
4022	209822	50956
4023	209866	50902
4024	209910	50847
4025	209956	50794
4026	210006	50741
4027	210047	50686
4028	210091	50632
4029	210134	50578
4030	210181	50524
4031	210226	50470
4032	210277	50418
4033	210329	50366
4034	210384	50315
4035	210431	50261
4036	210481	50209
4037	210528	50155
4038	210576	50102
4039	210620	50048
4040	210666	49994
4041	210712	49941
4042	210757	49887
4043	210883	49852
4044	210981	49811
4045	211027	49757
4046	211076	49705
4047	211106	49647
4048	211153	49594
4049	211205	49541
4050	211249	49487
4051	211295	49434
4052	211339	49380
4053	211389	49327
4054	211434	49273
4055	211489	49222
4056	211542	49170
4057	211587	49116
4058	211636	49063
4059	211680	49009
4060	211719	48954
4061	211769	48901
4062	211817	48848
4063	211858	48794
4064	211904	48740
4065	211953	48687
4066	212221	48685
4067	212325	48644
4068	212383	48593
4069	212435	48541
4070	212482	48488
4071	212530	48435
4072	212579	48382
4073	212628	48329
4074	212675	48276
4075	212717	48221
4076	212765	48168
4077	212809	48114
4078	212859	48061
4079	212908	48008
4080	212961	47956
4081	213003	47902
4082	213026	47843
4083	213065	47788
4084	213110	47734
4085	213155	47680
4086	213206	47628
4087	213250	47574
4088	213295	47520
4089	213425	47485
4090	213531	47445
4091	213583	47393
4092	213630	47340
4093	213671	47285
4094	213714	47231
4095	213763	47178
4096	213806	47124
4097	213853	47070
4098	213894	47016
4099	213937	46961
4100	213984	46908
4101	214035	46856
4102	214086	46803
4103	214133	46750
4104	214179	46696
4105	214226	46643
4106	214269	46589
4107	214312	46535
4108	214359	46481
4109	214407	46428
4110	214455	46375
4111	214503	46322
4112	214645	46289
4113	214736	46246
4114	214792	46194
4115	214842	46142
4116	214889	46088
4117	214938	46035
4118	214984	45982
4119	215030	45928
4120	215079	45875
4121	215126	45822
4122	215170	45768
4123	215224	45716
4124	215276	45664
4125	215330	45612
4126	215382	45560
4127	215433	45508
4128	215482	45455
4129	215535	45403
4130	215581	45349
4131	215630	45296
4132	215680	45244
4133	215793	45204
4134	215928	45169
4135	215989	45119
4136	216041	45067
4137	216090	45014
4138	216134	44960
4139	216185	44908
4140	216233	44854
4141	216279	44801
4142	216324	44747
4143	216373	44694
4144	216425	44642
4145	216489	44592
4146	216546	44541
4147	216600	44489
4148	216647	44436
4149	216698	44384
4150	216746	44330
4151	216797	44278
4152	216845	44225
4153	216895	44172
4154	217010	44133
4155	217145	44097
4156	217197	44045
4157	217242	43991
4158	217297	43940
4159	217344	43886
4160	217387	43832
4161	217432	43779
4162	217477	43725
4163	217522	43671
4164	217562	43616
4165	217607	43563
4166	217652	43509
4167	217696	43455
4168	217750	43403
4169	217802	43351
4170	217852	43298
4171	217896	43244
4172	217944	43192
4173	217991	43138
4174	218034	43084
4175	218084	43032
4176	218131	42978
4177	218253	42940
4178	218502	42926
4179	218551	42873
4180	218598	42820
4181	218648	42767
4182	218693	42713
4183	218738	42660
4184	218782	42606
4185	218831	42553
4186	218870	42498
4187	218920	42445
4188	218959	42391
4189	219009	42338
4190	219064	42286
4191	219113	42233
4192	219165	42181
4193	219213	42128
4194	219262	42075
4195	219300	42020
4196	219341	41965
4197	219388	41912
4198	219433	41859
4199	219479	41805
4200	219615	41769
4201	219729	41728
4202	219785	41677
4203	219831	41623
4204	219874	41569
4205	219916	41515
4206	219966	41462
4207	220007	41408
4208	220053	41354
4209	220097	41300
4210	220140	41247
4211	220189	41194
4212	220241	41141
4213	220285	41087
4214	220337	41035
4215	220384	40982
4216	220424	40927
4217	220471	40874
4218	220516	40820
4219	220558	40766
4220	220608	40714
4221	220657	40661
4222	220703	40607
4223	220835	40570
4224	220937	40526
4225	220991	40474
4226	221038	40421
4227	221083	40368
4228	221132	40315
4229	221177	40261
4230	221219	40207
4231	221267	40154
4232	221311	40100
4233	221353	40046
4234	221401	39993
4235	221454	39941
4236	221513	39890
4237	221618	39847
4238	221673	39795
4239	221717	39741
4240	221757	39687
4241	221802	39633
4242	221847	39580
4243	221892	39526
4244	222002	39484
4245	222127	39445
4246	222182	39393
4247	222229	39339
4248	222275	39286
4249	222325	39233
4250	222369	39180
4251	222420	39127
4252	222468	39074
4253	222514	39021
4254	222558	38967
4255	222607	38914
4256	222657	38861
4257	222705	38808
4258	222754	38755
4259	222801	38702
4260	222850	38649
4261	222893	38595
4262	222944	38543
4263	222987	38489
4264	223028	38435
4265	223074	38381
4266	223120	38328
4267	223262	38291
4268	223355	38246
4269	223408	38193
4270	223456	38140
4271	223500	38087
4272	223546	38033
4273	223591	37980
4274	223646	37928
4275	223687	37874
4276	223735	37821
4277	223780	37767
4278	223827	37714
4279	223882	37662
4280	223933	37610
4281	223981	37556
4282	224024	37503
4283	224069	37449
4284	224117	37396
4285	224159	37342
4286	224202	37288
4287	224247	37235
4288	224290	37181
4289	224341	37128
4290	224488	37092
4291	224584	37047
4292	224634	36994
4293	224679	36940
4294	224725	36887
4295	224769	36833
4296	224810	36779
4297	224856	36726
4298	224896	36671
4299	224942	36618
4300	224983	36564
4301	225032	36511
4302	225084	36459
4303	225139	36407
4304	225191	36354
4305	225236	36301
4306	225281	36247
4307	225330	36195
4308	225368	36140
4309	225414	36087
4310	225461	36034
4311	225506	35980
4312	225550	35927
4313	225818	35909
4314	225928	35865
4315	225983	35813
4316	226034	35761
4317	226077	35707
4318	226116	35653
4319	226161	35599
4320	226211	35546
4321	226254	35492
4322	226299	35439
4323	226343	35385
4324	226388	35332
4325	226435	35279
4326	226486	35226
4327	226544	35175
4328	226587	35121
4329	226631	35067
4330	226678	35014
4331	226720	34960
4332	226763	34906
4333	226814	34854
4334	226855	34800
4335	226902	34747
4336	227036	34707
4337	227144	34663
4338	227198	34611
4339	227242	34557
4340	227287	34504
4341	227332	34450
4342	227377	34397
4343	227426	34344
4344	227469	34290
4345	227510	34236
4346	227555	34183
4347	227600	34129
4348	227645	34076
4349	227699	34024
4350	227745	33970
4351	227794	33917
4352	227839	33864
4353	227884	33810
4354	227927	33757
4355	227970	33703
4356	228018	33650
4357	228062	33597
4358	228104	33543
4359	228219	33500
4360	228342	33458
4361	228390	33405
4362	228443	33352
4363	228485	33299
4364	228534	33246
4365	228575	33192
4366	228621	33138
4367	228672	33086
4368	228714	33032
4369	228756	32978
4370	228801	32925
4371	228848	32872
4372	228898	32819
4373	228948	32766
4374	228996	32713
4375	229040	32660
4376	229081	32606
4377	229126	32552
4378	229169	32499
4379	229218	32446
4380	229269	32393
4381	229316	32340
4382	229432	32297
4383	229562	32256
4384	229613	32203
4385	229664	32150
4386	229710	32097
4387	229751	32043
4388	229800	31990
4389	229847	31937
4390	229889	31884
4391	229934	31830
4392	229983	31777
4393	230031	31724
4394	230084	31672
4395	230142	31621
4396	230193	31568
4397	230243	31515
4398	230291	31462
4399	230334	31409
4400	230382	31356
4401	230425	31302
4402	230469	31249
4403	230513	31195
4404	230599	31147
4405	230755	31109
4406	230807	31057
4407	230860	31004
4408	230909	30952
4409	230954	30898
4410	231003	30845
4411	231052	30793
4412	231107	30741
4413	231151	30687
4414	231204	30635
4415	231255	30582
4416	231311	30530
4417	231360	30477
4418	231412	30425
4419	231469	30373
4420	231521	30321
4421	231571	30268
4422	231620	30215
4423	231660	30161
4424	231713	30109
4425	231763	30056
4426	232064	30036
4427	232190	29993
4428	232248	29942
4429	232290	29888
4430	232335	29835
4431	232382	29781
4432	232432	29729
4433	232478	29675
4434	232525	29622
4435	232569	29569
4436	232617	29516
4437	232673	29464
4438	232729	29412
4439	232780	29359
4440	232834	29307
4441	232942	29262
4442	233004	29210
4443	233058	29158
4444	233114	29106
4445	233171	29054
4446	233320	29014
4447	233418	28967
4448	233472	28915
4449	233522	28862
4450	233568	28809
4451	233618	28756
4452	233665	28703
4453	233712	28650
4454	233761	28597
4455	233808	28543
4456	233853	28490
4457	233897	28437
4458	233942	28383
4459	233997	28331
4460	234050	28279
4461	234097	28225
4462	234147	28173
4463	234198	28120
4464	234244	28067
4465	234287	28013
4466	234332	27960
4467	234374	27906
4468	234485	27861
4469	234617	27818
4470	234675	27766
4471	234726	27713
4472	234775	27660
4473	234816	27606
4474	234865	27554
4475	234912	27500
4476	234956	27447
4477	235004	27394
4478	235048	27340
4479	235093	27287
4480	235144	27234
4481	235195	27182
4482	235249	27130
4483	235291	27076
4484	235337	27023
4485	235390	26970
4486	235438	26917
4487	235483	26864
4488	235526	26810
4489	235565	26756
4490	235613	26703
4491	235744	26660
4492	235864	26615
4493	235914	26562
4494	235969	26510
4495	236014	26457
4496	236056	26403
4497	236106	26350
4498	236149	26297
4499	236198	26244
4500	236245	26191
4501	236295	26138
4502	236336	26084
4503	236383	26031
4504	236433	25978
4505	236483	25926
4506	236531	25873
4507	236583	25820
4508	236630	25767
4509	236682	25714
4510	236726	25661
4511	236770	25608
4512	236819	25555
4513	236923	25508
4514	237065	25465
4515	237116	25412
4516	237166	25360
4517	237210	25306
4518	237255	25253
4519	237302	25200
4520	237343	25146
4521	237393	25093
4522	237438	25040
4523	237486	24987
4524	237534	24934
4525	237582	24881
4526	237637	24829
4527	237691	24777
4528	237736	24723
4529	237779	24670
4530	237826	24617
4531	237868	24563
4532	237911	24510
4533	237958	24457
4534	238008	24404
4535	238055	24351
4536	238306	24319
4537	238444	24275
4538	238494	24222
4539	238543	24169
4540	238592	24116
4541	238639	24063
4542	238685	24010
4543	238738	23957
4544	238778	23904
4545	238830	23851
4546	238869	23797
4547	238920	23744
4548	238971	23692
4549	239018	23639
4550	239072	23586
4551	239122	23533
4552	239170	23481
4553	239213	23427
4554	239258	23374
4555	239303	23321
4556	239348	23267
4557	239390	23214
4558	239432	23160
4559	239548	23114
4560	239675	23069
4561	239726	23016
4562	239781	22963
4563	239826	22910
4564	239874	22857
4565	239921	22804
4566	239969	22751
4567	240015	22698
4568	240060	22645
4569	240100	22591
4570	240150	22538
4571	240196	22485
4572	240246	22432
4573	240294	22379
4574	240342	22326
4575	240384	22273
4576	240430	22220
4577	240469	22166
4578	240512	22113
4579	240561	22060
4580	240608	22007
4581	240651	21953
4582	240767	21907
4583	240897	21861
4584	240954	21809
4585	241003	21756
4586	241050	21703
4587	241099	21650
4588	241147	21597
4589	241193	21544
4590	241238	21491
4591	241284	21438
4592	241328	21384
4593	241368	21331
4594	241419	21278
4595	241473	21226
4596	241523	21173
4597	241566	21119
4598	241616	21067
4599	241663	21014
4600	241708	20961
4601	241754	20907
4602	241805	20855
4603	241846	20801
4604	241911	20750
4605	242061	20706
4606	242151	20656
4607	242206	20604
4608	242259	20551
4609	242299	20498
4610	242342	20444
4611	242395	20392
4612	242436	20338
4613	242482	20285
4614	242529	20232
4615	242574	20179
4616	242627	20127
4617	242681	20074
4618	242731	20021
4619	242827	19972
4620	242886	19920
4621	242934	19867
4622	242983	19815
4623	243032	19762
4624	243071	19708
4625	243119	19655
4626	243273	19611
4627	243375	19562
4628	243427	19509
4629	243471	19456
4630	243518	19403
4631	243559	19350
4632	243603	19296
4633	243648	19243
4634	243695	19190
4635	243738	19137
4636	243779	19083
4637	243828	19031
4638	243877	18978
4639	243932	18925
4640	243980	18872
4641	244024	18819
4642	244070	18766
4643	244117	18713
4644	244160	18660
4645	244202	18606
4646	244246	18553
4647	244292	18500
4648	244544	18463
4649	244667	18415
4650	244726	18363
4651	244776	18310
4652	244826	18258
4653	244865	18204
4654	244915	18151
4655	244962	18098
4656	245004	18045
4657	245050	17992
4658	245094	17938
4659	245137	17885
4660	245182	17832
4661	245233	17779
4662	245284	17726
4663	245335	17674
4664	245384	17621
4665	245425	17567
4666	245468	17514
4667	245513	17461
4668	245561	17408
4669	245607	17355
4670	245648	17302
4671	245771	17254
4672	245897	17207
4673	245954	17154
4674	246002	17101
4675	246049	17048
4676	246094	16995
4677	246138	16942
4678	246184	16889
4679	246224	16835
4680	246271	16782
4681	246313	16729
4682	246362	16676
4683	246413	16623
4684	246462	16571
4685	246514	16518
4686	246561	16465
4687	246604	16412
4688	246646	16358
4689	246693	16305
4690	246736	16252
4691	246783	16199
4692	246825	16146
4693	246869	16093
4694	246990	16045
4695	247127	15998
4696	247176	15945
4697	247229	15892
4698	247281	15839
4699	247330	15787
4700	247380	15734
4701	247429	15681
4702	247482	15628
4703	247532	15576
4704	247580	15523
4705	247625	15470
4706	247686	15417
4707	247734	15365
4708	247784	15312
4709	247832	15259
4710	247885	15206
4711	247933	15153
4712	247979	15100
4713	248030	15048
4714	248084	14995
4715	248184	14945
4716	248342	14899
4717	248394	14846
4718	248442	14793
4719	248504	14741
4720	248556	14689
4721	248609	14636
4722	248662	14583
4723	248713	14531
4724	248757	14477
4725	248807	14425
4726	248858	14372
4727	248911	14319
4728	248962	14267
4729	249019	14214
4730	249078	14162
4731	249122	14109
4732	249163	14055
4733	249208	14002
4734	249252	13949
4735	249295	13896
4736	249341	13843
4737	249464	13794
4738	249735	13754
4739	249786	13701
4740	249842	13648
4741	249885	13595
4742	249932	13542
4743	249973	13489
4744	250018	13436
4745	250065	13383
4746	250108	13329
4747	250154	13276
4748	250200	13223
4749	250254	13171
4750	250300	13118
4751	250347	13065
4752	250393	13012
4753	250434	12958
4754	250484	12906
4755	250526	12852
4756	250570	12799
4757	250616	12746
4758	250660	12693
4759	250704	12640
4760	250805	12590
4761	250959	12542
4762	251009	12489
4763	251064	12437
4764	251108	12384
4765	251152	12331
4766	251200	12278
4767	251243	12224
4768	251291	12172
4769	251336	12118
4770	251378	12065
